#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:sequences" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:sequences" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:sequences" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sequences" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:sequences" name="distribution" x="@birthRate.t:sequences">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sequences" id="treeLikelihood.sequences" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sequences">
#            <siteModel id="SiteModel.s:sequences" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequences" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequences" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequences" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequences" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sequences" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sequences" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
1027000	-7269.912559876387	-7319.570811640509	49.65825176412311	-7319.570811640509	0.07569426973635937	1.1091757290569548	49.65825176412311	19.47736302572932
1028000	-7272.184165896161	-7322.219718729922	50.0355528337608	-7322.219718729922	0.07892298135763551	1.0952400808396177	50.0355528337608	20.470877097517683
1029000	-7270.347312944218	-7319.8056486060495	49.4583356618312	-7319.8056486060495	0.0784054667760972	1.0853756612354803	49.4583356618312	28.52526678721654
1030000	-7270.017098199495	-7319.034892258078	49.017794058582865	-7319.034892258078	0.08430216587300265	1.1388958284725084	49.017794058582865	23.379683340194106
1031000	-7269.93967463587	-7318.740871896263	48.80119726039352	-7318.740871896263	0.07682424145782336	1.103541057772653	48.80119726039352	29.04054485553445
1032000	-7271.608849276393	-7319.467069277108	47.858220000714866	-7319.467069277108	0.07824379990737323	1.1347284466060192	47.858220000714866	29.160796509686655
1033000	-7270.348984350693	-7319.4464114533375	49.09742710264424	-7319.4464114533375	0.08058402242124442	1.097930814977806	49.09742710264424	16.315348513993317
1034000	-7276.442650191298	-7326.961174693044	50.51852450174603	-7326.961174693044	0.0781969998100277	1.0724345162815048	50.51852450174603	24.21264113825252
1035000	-7268.950331119709	-7318.938262738895	49.98793161918594	-7318.938262738895	0.08089206331434742	1.0996611666772742	49.98793161918594	21.369022248807884
1036000	-7273.703276929455	-7323.294385757748	49.59110882829329	-7323.294385757748	0.08017349745110075	1.1111260972103818	49.59110882829329	19.25015293943449
1037000	-7271.648843090939	-7321.364492960588	49.71564986964898	-7321.364492960588	0.08064738593279824	1.0904743319301682	49.71564986964898	26.703188272850674
1038000	-7274.92468623659	-7323.595945520132	48.671259283542106	-7323.595945520132	0.07813355613341186	1.1015433755519464	48.671259283542106	29.70147048586485
1039000	-7268.3934268082885	-7317.721014087677	49.327587279388794	-7317.721014087677	0.07625684890201054	1.1079923841980721	49.327587279388794	17.594839011180568
1040000	-7283.244843217618	-7332.132738684331	48.88789546671386	-7332.132738684331	0.08257649682120212	1.1285389429732782	48.88789546671386	25.824089771642893
1041000	-7278.757153167042	-7329.5210089199945	50.763855752953	-7329.5210089199945	0.07858422211304655	1.0647568232470945	50.763855752953	22.92870539415995
1042000	-7273.849015126426	-7323.8769966543905	50.02798152796489	-7323.8769966543905	0.0730712133215179	1.09462479388798	50.02798152796489	23.70988118632184
1043000	-7271.055122935284	-7322.02190952942	50.96678659413551	-7322.02190952942	0.0745029960321969	1.0554030780689547	50.96678659413551	23.47774182492491
1044000	-7269.977277684525	-7319.573770181916	49.59649249739172	-7319.573770181916	0.0804101401336432	1.1002228557914282	49.59649249739172	25.95480485156155
1045000	-7270.340533499617	-7320.539921571716	50.19938807209883	-7320.539921571716	0.07851176357120865	1.071368076423764	50.19938807209883	26.85427277767706
1046000	-7268.003747760495	-7317.1010127942955	49.09726503380077	-7317.1010127942955	0.0798276378377987	1.1145286565960846	49.09726503380077	26.591240422446646
1047000	-7274.577735414398	-7323.778519494932	49.20078408053317	-7323.778519494932	0.08399185827157751	1.135478623318496	49.20078408053317	20.22055818446933
1048000	-7276.316345677566	-7323.845230235208	47.5288845576426	-7323.845230235208	0.08329445696814075	1.1716697205245017	47.5288845576426	26.771023418282038
1049000	-7269.902252156843	-7319.224945463281	49.32269330643759	-7319.224945463281	0.08158036571541755	1.1187147607767194	49.32269330643759	24.756223029973686
1050000	-7267.929477764117	-7316.604116190838	48.674638426721096	-7316.604116190838	0.08608183555517115	1.1483998339161785	48.674638426721096	24.241575590536957
1051000	-7270.002711337625	-7318.565935487666	48.563224150040995	-7318.565935487666	0.08347965561158087	1.137686018689689	48.563224150040995	26.23432103044987
1052000	-7274.290030506955	-7322.139588257065	47.84955775011024	-7322.139588257065	0.0899762607184372	1.2014020789036688	47.84955775011024	20.80316284939803
1053000	-7270.245563491022	-7319.346745457265	49.10118196624254	-7319.346745457265	0.08145175860895934	1.1223208306133785	49.10118196624254	25.543527604443618
1054000	-7273.902736377961	-7322.599401544097	48.696665166136164	-7322.599401544097	0.07740146512146202	1.1567960894249203	48.696665166136164	22.49767128543107
1055000	-7267.658884614497	-7317.367871266689	49.70898665219199	-7317.367871266689	0.0787192561892226	1.1122880422588128	49.70898665219199	20.952818353723554
1056000	-7275.090958993546	-7324.905760061465	49.8148010679187	-7324.905760061465	0.07528433343155166	1.0803815270906052	49.8148010679187	27.572656498674053
1057000	-7272.013367870506	-7320.951137309939	48.93776943943331	-7320.951137309939	0.07218255700003441	1.1407940164921084	48.93776943943331	18.604419800346186
1058000	-7266.1585480422855	-7313.603559569961	47.44501152767543	-7313.603559569961	0.0825628560122533	1.1384764575686623	47.44501152767543	30.086658811607585
1059000	-7276.086904833974	-7325.977805589425	49.890900755451625	-7325.977805589425	0.08779905164391633	1.104062734045062	49.890900755451625	22.246510318153987
1060000	-7268.113703236382	-7319.10578364727	50.992080410887645	-7319.10578364727	0.07767819426722065	1.0473620009942934	50.992080410887645	20.28985031452198
1061000	-7273.996650140378	-7323.589801557829	49.59315141745053	-7323.589801557829	0.07703965252273065	1.1047712027336234	49.59315141745053	25.270712085830922
1062000	-7277.057402435048	-7324.547620079034	47.49021764398573	-7324.547620079034	0.08206125554129184	1.183749575713717	47.49021764398573	25.71280160931806
1063000	-7271.767932215798	-7320.0479353934315	48.280003177633446	-7320.0479353934315	0.08005133461187376	1.0811474006299833	48.280003177633446	14.125808459904286
1064000	-7267.89462240005	-7317.247625053391	49.353002653340674	-7317.247625053391	0.07862878651912995	1.1126459079239193	49.353002653340674	25.51635633491019
1065000	-7271.146748525453	-7320.407418358694	49.26066983324005	-7320.407418358694	0.08477064041821347	1.1278057675443858	49.26066983324005	23.536384408892623
1066000	-7279.996530442372	-7328.496164271481	48.49963382910839	-7328.496164271481	0.08802252199845197	1.1648383206433996	48.49963382910839	22.655833182298814
1067000	-7271.367749342933	-7319.978489906364	48.610740563431406	-7319.978489906364	0.07374050018139541	1.104142904484162	48.610740563431406	15.377430848692384
1068000	-7272.44296028056	-7321.54572766816	49.10276738760012	-7321.54572766816	0.07833797341195231	1.1028330710248297	49.10276738760012	27.962527428751358
1069000	-7274.775699792637	-7323.34202676053	48.56632696789218	-7323.34202676053	0.0826758410328823	1.166874821436035	48.56632696789218	20.898328936763498
1070000	-7269.488849957137	-7319.495791372181	50.00694141504429	-7319.495791372181	0.08018710509195942	1.0981394538916274	50.00694141504429	22.748830096316688
1071000	-7269.604916618317	-7318.8737597753325	49.26884315701619	-7318.8737597753325	0.07597450421104596	1.1100312447880158	49.26884315701619	17.506006993638966
1072000	-7271.590934173654	-7319.805877652659	48.21494347900418	-7319.805877652659	0.0939740463087894	1.1494585086302758	48.21494347900418	26.400366665459135
1073000	-7274.53222611843	-7322.894750996457	48.36252487802676	-7322.894750996457	0.07783273252748468	1.1186852669998832	48.36252487802676	29.03669918170206
1074000	-7271.159802567974	-7320.440041705551	49.28023913757757	-7320.440041705551	0.07991528549773713	1.130454504149252	49.28023913757757	22.633007250678777
1075000	-7268.803809498905	-7318.525955117583	49.72214561867812	-7318.525955117583	0.07765471666253766	1.1095769924947076	49.72214561867812	23.1365175003549
1076000	-7271.321417609036	-7321.566823378094	50.245405769058294	-7321.566823378094	0.07808653235158916	1.0689611275657762	50.245405769058294	18.476823246008117
1077000	-7273.353006782276	-7322.425601097705	49.072594315429036	-7322.425601097705	0.07626724200868182	1.105095880295774	49.072594315429036	16.57519152333449
1078000	-7270.124747331228	-7320.251995910996	50.12724857976814	-7320.251995910996	0.07650511884711096	1.0879096276305746	50.12724857976814	19.894729535402814
1079000	-7269.848984942763	-7319.720029989114	49.87104504635088	-7319.720029989114	0.08031137472799907	1.0976447690466535	49.87104504635088	24.540491929597152
1080000	-7276.113179681798	-7324.812068537867	48.69888885606868	-7324.812068537867	0.08148359449201095	1.135842556382329	48.69888885606868	25.826014316314694
1081000	-7273.764449488947	-7323.839842718714	50.075393229766725	-7323.839842718714	0.07976263273737752	1.0906778911412984	50.075393229766725	19.92275973386372
1082000	-7269.562156710875	-7318.768286007631	49.20612929675649	-7318.768286007631	0.07840866230814095	1.107408879859315	49.20612929675649	26.972098238638385
1083000	-7276.998825117398	-7325.138932085211	48.140106967812876	-7325.138932085211	0.08332069466724545	1.103954562232096	48.140106967812876	14.442078304277207
1084000	-7278.388891481614	-7327.29601964646	48.90712816484573	-7327.29601964646	0.08080843236592218	1.1445891693095305	48.90712816484573	18.899819055500895
1085000	-7266.706306636745	-7314.871507834051	48.16520119730683	-7314.871507834051	0.08295404117578761	1.1575039193746022	48.16520119730683	25.71220279063866
1086000	-7268.563347962339	-7318.602694149551	50.03934618721174	-7318.602694149551	0.07805317315585364	1.0727348550971012	50.03934618721174	27.50454523757918
1087000	-7272.768408624304	-7321.437011918126	48.668603293821036	-7321.437011918126	0.0854313916916059	1.150213998335023	48.668603293821036	23.997020847362474
1088000	-7279.566921237101	-7329.530208640967	49.9632874038664	-7329.530208640967	0.0771780313110749	1.093204824113709	49.9632874038664	19.43436215826191
1089000	-7269.061989800126	-7317.902647097237	48.840657297110965	-7317.902647097237	0.08682958147771311	1.1351176998705017	48.840657297110965	17.552919334133332
1090000	-7267.9276442702585	-7317.219096658879	49.29145238862057	-7317.219096658879	0.08193598951155992	1.1006296351396734	49.29145238862057	17.016220758388226
1091000	-7269.748715440091	-7319.168986908534	49.42027146844322	-7319.168986908534	0.07995750790564785	1.1149729211726755	49.42027146844322	18.616534633488968
1092000	-7276.768619482334	-7326.930255516039	50.16163603370586	-7326.930255516039	0.08454088865346468	1.0860896122027737	50.16163603370586	19.87964259239707
1093000	-7267.3209712122025	-7316.956058148454	49.63508693625166	-7316.956058148454	0.08135923068662858	1.0998008242003219	49.63508693625166	18.28030229202822
1094000	-7273.325173988657	-7322.850872700286	49.52569871162903	-7322.850872700286	0.07982065348279821	1.121277330256055	49.52569871162903	21.51979907210328
1095000	-7277.0745436715215	-7325.947791763137	48.87324809161484	-7325.947791763137	0.08265862808032014	1.1521665221719781	48.87324809161484	20.976148369515784
1096000	-7268.408491599637	-7317.799827279572	49.3913356799347	-7317.799827279572	0.07732265962930138	1.1263862559254232	49.3913356799347	20.33788776866456
1097000	-7270.434418621718	-7319.508102362025	49.07368374030749	-7319.508102362025	0.08077137615647256	1.141152821680644	49.07368374030749	19.98592212891199
1098000	-7275.61301204431	-7324.436806776988	48.82379473267828	-7324.436806776988	0.0827549096953384	1.1201181626330226	48.82379473267828	16.57579439872826
1099000	-7272.522079353503	-7322.167060112472	49.64498075896943	-7322.167060112472	0.08166312318384408	1.112592360301813	49.64498075896943	19.991483311353793
1100000	-7275.669821865597	-7325.224221127019	49.554399261420805	-7325.224221127019	0.08661816065978775	1.0826001073900589	49.554399261420805	16.88466464157593
1101000	-7266.827450252563	-7316.461339779854	49.63388952729084	-7316.461339779854	0.0787009744438257	1.1053653656471774	49.63388952729084	24.895334108668386
1102000	-7273.329452183622	-7323.040623826285	49.711171642662435	-7323.040623826285	0.08401952351180214	1.1118420675393663	49.711171642662435	22.425090926043158
1103000	-7276.942267155932	-7326.891390034039	49.949122878106984	-7326.891390034039	0.07482600476067026	1.0994233701816638	49.949122878106984	20.46003776642051
1104000	-7269.84746314081	-7318.763684544545	48.91622140373495	-7318.763684544545	0.08711038444294517	1.1395300032524984	48.91622140373495	18.32334777914379
1105000	-7266.241595667147	-7315.0796354312415	48.838039764094624	-7315.0796354312415	0.08091287668005943	1.152688113691751	48.838039764094624	19.886228767606
1106000	-7268.597280909019	-7318.535044504953	49.93776359593376	-7318.535044504953	0.07483722019063789	1.0611807411596919	49.93776359593376	16.94534895926242
1107000	-7271.7817622988605	-7319.723517312526	47.94175501366617	-7319.723517312526	0.08010158080483429	1.154594942443498	47.94175501366617	26.94056625051032
1108000	-7268.123908507046	-7318.296404375298	50.17249586825213	-7318.296404375298	0.07623918446703735	1.081879970746783	50.17249586825213	25.264148059021917
1109000	-7266.986915798185	-7315.717636575033	48.73072077684775	-7315.717636575033	0.08042872157887607	1.1255482893507125	48.73072077684775	26.913105658865987
1110000	-7273.5647905223595	-7322.252682018161	48.68789149580108	-7322.252682018161	0.07953052766392661	1.1449991703452256	48.68789149580108	17.647524318130635
1111000	-7268.073143709715	-7317.703125507543	49.62998179782827	-7317.703125507543	0.07806858190339755	1.1122728969612388	49.62998179782827	23.49576732077078
1112000	-7272.325916637541	-7321.306751965386	48.98083532784484	-7321.306751965386	0.07397457811419414	1.1097757029111546	48.98083532784484	16.533455814038266
1113000	-7279.619957710159	-7328.036651902814	48.41669419265478	-7328.036651902814	0.07912981781976369	1.134944935879926	48.41669419265478	16.09338603181027
1114000	-7270.926120284132	-7319.411170016532	48.485049732400135	-7319.411170016532	0.07818499288278463	1.1338186818277658	48.485049732400135	16.23653978019324
1115000	-7267.632847656872	-7318.0970109970685	50.464163340196045	-7318.0970109970685	0.08007365798561097	1.0728397992508147	50.464163340196045	20.19259528847482
1116000	-7269.022331573637	-7318.802160426535	49.77982885289884	-7318.802160426535	0.08029850187299206	1.107435491230021	49.77982885289884	20.38096202007765
1117000	-7269.871324464552	-7317.7416084198985	47.87028395534635	-7317.7416084198985	0.08497918287422289	1.1534145045539816	47.87028395534635	27.324685652433118
1118000	-7269.522516045459	-7319.600595236217	50.07807919075722	-7319.600595236217	0.07715846936765058	1.0806163909615158	50.07807919075722	18.705138085199675
1119000	-7276.6162356076575	-7326.663813017862	50.04757741020414	-7326.663813017862	0.08016592797006658	1.0965189152435721	50.04757741020414	21.13947781726923
1120000	-7270.5640097175265	-7320.690752825267	50.12674310774007	-7320.690752825267	0.07544060382705794	1.0935609876208339	50.12674310774007	21.96059374050437
1121000	-7274.14836853016	-7324.634645336333	50.48627680617332	-7324.634645336333	0.07448228348110972	1.055961552846573	50.48627680617332	18.479623953721948
1122000	-7269.559088172894	-7319.549045803973	49.989957631079086	-7319.549045803973	0.07647869862404257	1.0961600789560253	49.989957631079086	20.157184151169925
1123000	-7268.470389249244	-7318.591252241696	50.12086299245092	-7318.591252241696	0.07646949670576697	1.0934171754684012	50.12086299245092	22.557553924541043
1124000	-7266.215498780818	-7315.562448019446	49.346949238627374	-7315.562448019446	0.08100638042551693	1.1158471007928785	49.346949238627374	25.06299111601515
1125000	-7267.074614228873	-7317.051329614558	49.976715385685225	-7317.051329614558	0.07818764389209107	1.0997912518182829	49.976715385685225	21.093597067105463
1126000	-7277.203996424676	-7326.7717928562215	49.567796431545844	-7326.7717928562215	0.08534589947401759	1.119164811664495	49.567796431545844	21.813447675140377
1127000	-7269.297078013778	-7318.120219307091	48.82314129331236	-7318.120219307091	0.08103126463845435	1.1438456489134667	48.82314129331236	18.240455413075995
1128000	-7273.837299013751	-7322.635649460377	48.79835044662602	-7322.635649460377	0.08349031714998591	1.153412007684099	48.79835044662602	22.173747349694143
1129000	-7267.457777402793	-7317.424388065135	49.96661066234144	-7317.424388065135	0.07874771039910784	1.0923261860731188	49.96661066234144	24.831530616323196
1130000	-7271.350105506598	-7319.931700220282	48.58159471368431	-7319.931700220282	0.08069793098929323	1.1648865986626888	48.58159471368431	21.627428378733107
1131000	-7271.919290355382	-7321.461750838165	49.54246048278316	-7321.461750838165	0.08163322306774298	1.1018001820386434	49.54246048278316	26.028186614619806
1132000	-7267.697907987981	-7317.227068230174	49.52916024219348	-7317.227068230174	0.0762620438519181	1.1009358562851956	49.52916024219348	26.22452968548217
1133000	-7270.336405558439	-7320.113924051153	49.777518492714066	-7320.113924051153	0.07581061591998926	1.0651694647689791	49.777518492714066	16.689364763804136
1134000	-7265.89957637543	-7316.152464803823	50.25288842839307	-7316.152464803823	0.08178410880073762	1.0872165408092882	50.25288842839307	22.823550972867217
1135000	-7269.126896489703	-7318.748447411	49.621550921296745	-7318.748447411	0.08705656719724834	1.114123169884222	49.621550921296745	20.077057246029792
1136000	-7269.733771508799	-7319.57145746546	49.837685956661446	-7319.57145746546	0.0817806127610717	1.106194010607799	49.837685956661446	22.429080901104403
1137000	-7266.719897609024	-7316.435072555239	49.71517494621442	-7316.435072555239	0.07940495580630538	1.1072088623114826	49.71517494621442	19.632329819549188
1138000	-7264.07133244669	-7312.90137908216	48.83004663547003	-7312.90137908216	0.08383922614089856	1.1443473348152136	48.83004663547003	18.336043717986634
1139000	-7274.904842614891	-7322.432300092512	47.527457477621105	-7322.432300092512	0.08531103847717056	1.1830503088690514	47.527457477621105	15.739249503276616
1140000	-7265.425730733824	-7315.737378953491	50.31164821966696	-7315.737378953491	0.07836300909207827	1.0850811790902386	50.31164821966696	22.399734826766384
1141000	-7266.718787856428	-7317.288603952799	50.56981609637098	-7317.288603952799	0.07508662015674505	1.0734090456574141	50.56981609637098	22.73293144040173
1142000	-7269.970115758249	-7319.165794203362	49.1956784451122	-7319.165794203362	0.07799399803263873	1.1127786591462632	49.1956784451122	17.410304109128294
1143000	-7274.209794450517	-7323.453280272949	49.24348582243258	-7323.453280272949	0.08287640598616769	1.100772817997468	49.24348582243258	16.871981882206416
1144000	-7267.473013441876	-7317.281548199069	49.80853475719366	-7317.281548199069	0.08265961550823497	1.0843220616427651	49.80853475719366	27.07552779661055
1145000	-7279.81723758768	-7325.091928941808	45.27469135412769	-7325.091928941808	0.08856914704631068	1.129382488343584	45.27469135412769	36.15510915291448
1146000	-7273.7526969396295	-7322.50721592357	48.75451898394059	-7322.50721592357	0.08137953984175525	1.1499719878120027	48.75451898394059	23.414449051519785
1147000	-7268.379406427763	-7319.045171227771	50.66576480000843	-7319.045171227771	0.07995008404520224	1.0685362225525006	50.66576480000843	23.30574486541597
1148000	-7265.806476701595	-7315.933576690919	50.1270999893236	-7315.933576690919	0.07844136035230932	1.0744818726536292	50.1270999893236	18.405008938863087
1149000	-7270.346293060227	-7320.289734980916	49.94344192068906	-7320.289734980916	0.07858268989506792	1.093468634594832	49.94344192068906	19.332645167865255
1150000	-7271.438176569982	-7320.147169984338	48.7089934143562	-7320.147169984338	0.07766790996702085	1.0287930221433579	48.7089934143562	36.7025203623675
1151000	-7273.810084109156	-7323.750976937745	49.9408928285887	-7323.750976937745	0.07637656891037939	1.1014766913733651	49.9408928285887	22.50711965266548
1152000	-7266.72676625518	-7316.40014519938	49.67337894419961	-7316.40014519938	0.0774941388672705	1.11143039391379	49.67337894419961	23.21411563396908
1153000	-7268.903668066111	-7319.015490427291	50.111822361180515	-7319.015490427291	0.08089165373491583	1.0859995318707962	50.111822361180515	24.92947158836888
1154000	-7265.759966342281	-7314.954142142762	49.19417580048138	-7314.954142142762	0.08386880563142315	1.1368088285260995	49.19417580048138	21.365091727203577
1155000	-7273.170806313373	-7322.952590994988	49.78178468161479	-7322.952590994988	0.08052783190202284	1.1075857919373415	49.78178468161479	22.929662380534655
1156000	-7278.457149452631	-7327.885303475703	49.42815402307196	-7327.885303475703	0.08121317775516343	1.1256461641001543	49.42815402307196	21.73960932572208
1157000	-7280.297829533829	-7327.656719833157	47.35889029932753	-7327.656719833157	0.08484674044826157	1.094130610243948	47.35889029932753	13.031747829843846
1158000	-7274.116700008222	-7322.475781580668	48.35908157244523	-7322.475781580668	0.08838711934702291	1.1770594541086703	48.35908157244523	20.144820248224455
1159000	-7272.982445163254	-7322.627122616513	49.64467745325916	-7322.627122616513	0.08013552828622264	1.1119857431360411	49.64467745325916	23.406021210030826
1160000	-7266.436856691338	-7317.201602400184	50.764745708845574	-7317.201602400184	0.07554959348898779	1.0645909781822254	50.764745708845574	22.028435888709968
1161000	-7267.867876311351	-7318.679829994593	50.8119536832421	-7318.679829994593	0.07856044926156172	1.0597271596935942	50.8119536832421	20.972407861207362
1162000	-7269.993854220469	-7319.319099117332	49.325244896863325	-7319.319099117332	0.07858982444792054	1.1302179922685567	49.325244896863325	21.85979509662144
1163000	-7269.285301773557	-7319.475512641773	50.19021086821606	-7319.475512641773	0.07868369922273466	1.0864573785726785	50.19021086821606	20.20263239829909
1164000	-7267.622292237715	-7317.280387799868	49.65809556215282	-7317.280387799868	0.07776181695464227	1.0625879518217063	49.65809556215282	30.348073944645776
1165000	-7274.252490066849	-7321.995725205006	47.74323513815791	-7321.995725205006	0.08494002517297239	1.1982171183942483	47.74323513815791	17.613844788688443
1166000	-7266.351024408868	-7315.677018083927	49.3259936750583	-7315.677018083927	0.0873160328625307	1.1025842206168317	49.3259936750583	27.02017104549641
1167000	-7266.166034112652	-7315.412153419935	49.24611930728313	-7315.412153419935	0.08120598282847295	1.1336510367099935	49.24611930728313	20.394481818858072
1168000	-7271.23556912268	-7321.467031228004	50.23146210532337	-7321.467031228004	0.08294519956261026	1.0884314170170808	50.23146210532337	22.628921991006035
1169000	-7273.200749311406	-7323.5533741269865	50.352624815580754	-7323.5533741269865	0.08483811782446632	1.0725070433771695	50.352624815580754	25.698037612024073
1170000	-7273.213665371272	-7322.276261179453	49.06259580818051	-7322.276261179453	0.08268626339133923	1.130435086882872	49.06259580818051	24.565066851292826
1171000	-7266.150592861457	-7316.737857785244	50.587264923787025	-7316.737857785244	0.07357167591535273	1.0612640377860993	50.587264923787025	26.101349115753504
1172000	-7267.577866060391	-7316.377717083475	48.79985102308383	-7316.377717083475	0.0794100798654612	1.1006387297843487	48.79985102308383	29.347961662479328
1173000	-7272.500410528151	-7321.129087783383	48.62867725523092	-7321.129087783383	0.08492197556155753	1.137355516147111	48.62867725523092	25.973791296260853
1174000	-7268.789106539526	-7317.649519912512	48.8604133729861	-7317.649519912512	0.08254173747867205	1.1388031379506711	48.8604133729861	24.54412805860337
1175000	-7263.809687967556	-7314.312823805235	50.50313583767878	-7314.312823805235	0.07699040623499884	1.0753462264314224	50.50313583767878	21.281517910940927
1176000	-7277.177225824754	-7326.173740580802	48.996514756047794	-7326.173740580802	0.08270829926748877	1.142743966360779	48.996514756047794	22.699478081810017
1177000	-7275.180930397206	-7325.076910157252	49.895979760046885	-7325.076910157252	0.08688652274677773	1.1040869369161166	49.895979760046885	21.92234174898796
1178000	-7271.571358053936	-7320.551338261788	48.97998020785251	-7320.551338261788	0.08189917265084415	1.1162085528023893	48.97998020785251	26.92246381312004
1179000	-7276.225943929416	-7325.526593026073	49.30064909665707	-7325.526593026073	0.07152962604708155	1.074342335427426	49.30064909665707	30.350625733967398
1180000	-7272.536441628877	-7321.238195815787	48.70175418691014	-7321.238195815787	0.0757281889324537	1.0894842247952756	48.70175418691014	30.808004290003723
1181000	-7268.219167480519	-7317.569673360175	49.35050587965603	-7317.569673360175	0.081874795487454	1.1161438050612946	49.35050587965603	18.353313057615814
1182000	-7271.673850151705	-7320.819572430397	49.14572227869217	-7320.819572430397	0.08230011151837813	1.1286655290189649	49.14572227869217	18.49725591186004
1183000	-7273.970371890852	-7322.731536176004	48.76116428515147	-7322.731536176004	0.07998966230048234	1.1264075040935166	48.76116428515147	26.680990905912093
1184000	-7266.620941760024	-7316.012684959837	49.39174319981327	-7316.012684959837	0.08216602143249618	1.1225979931074974	49.39174319981327	19.431633754212424
1185000	-7274.432829439554	-7322.111970787363	47.67914134780988	-7322.111970787363	0.08452091598392608	1.1558485385672845	47.67914134780988	15.053624955977355
1186000	-7271.4506753091455	-7320.978070956733	49.52739564758792	-7320.978070956733	0.08833466813316128	1.1212143564660915	49.52739564758792	21.404883012584076
1187000	-7276.397625190631	-7325.492347081157	49.094721890526266	-7325.492347081157	0.08291573753009687	1.105540934850317	49.094721890526266	27.683974706359194
1188000	-7270.152396084061	-7318.07074561682	47.91834953275854	-7318.07074561682	0.08394393254030764	1.1154023213811766	47.91834953275854	14.339911825582181
1189000	-7275.479659760999	-7323.739192994973	48.25953323397367	-7323.739192994973	0.08513500976373435	1.164600919753507	48.25953323397367	24.367836733673588
1190000	-7277.128341665713	-7326.8106658565275	49.68232419081373	-7326.8106658565275	0.07703475030384657	1.109993031385099	49.68232419081373	19.837829475235363
1191000	-7271.474448523542	-7320.013636034344	48.53918751080139	-7320.013636034344	0.08594691114531434	1.1473644424803613	48.53918751080139	25.15613994653488
1192000	-7272.629103917282	-7322.0724499292555	49.44334601197359	-7322.0724499292555	0.0797552546835497	1.1233497740769025	49.44334601197359	20.17903137148556
1193000	-7267.619458338383	-7317.325346279612	49.7058879412287	-7317.325346279612	0.08112268901243597	1.111131487701734	49.7058879412287	20.40203230573239
1194000	-7276.269451505027	-7325.32002235211	49.05057084708318	-7325.32002235211	0.08867104088546704	1.1406337352489282	49.05057084708318	22.624031069511386
1195000	-7274.06051953271	-7324.526235819125	50.46571628641475	-7324.526235819125	0.076934808527184	1.0655745878592227	50.46571628641475	26.16276083639904
1196000	-7267.2202298908705	-7315.863693369313	48.643463478442655	-7315.863693369313	0.08344766411607302	1.1298604733781952	48.643463478442655	26.791123161284737
1197000	-7270.646859451386	-7321.447507187734	50.800647736347976	-7321.447507187734	0.07078163456179745	1.0580870983811836	50.800647736347976	25.00198319098005
1198000	-7272.875728164659	-7322.541264785844	49.66553662118459	-7322.541264785844	0.08389649023132721	1.1126007215821196	49.66553662118459	22.948612558530773
1199000	-7274.062622692845	-7324.03199066911	49.969367976265346	-7324.03199066911	0.07747906856615919	1.0964091677745356	49.969367976265346	19.999775732752465
1200000	-7271.075316336584	-7320.914119747017	49.83880341043306	-7320.914119747017	0.08103666958730003	1.097411746631359	49.83880341043306	24.843160743069973
1201000	-7269.434784298237	-7319.202864910238	49.76808061200067	-7319.202864910238	0.08507258085715172	1.1096713868417167	49.76808061200067	21.08557804928577
1202000	-7274.965210152431	-7325.519124017303	50.553913864871795	-7325.519124017303	0.07458818014992476	1.0244907378848997	50.553913864871795	16.931143199557347
1203000	-7279.16780421114	-7329.760039699172	50.59223548803213	-7329.760039699172	0.07941190702916678	1.0685978964422567	50.59223548803213	20.583145504954807
