#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:sequences" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:sequences" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:sequences" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sequences" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:sequences" name="distribution" x="@birthRate.t:sequences">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sequences" id="treeLikelihood.sequences" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sequences">
#            <siteModel id="SiteModel.s:sequences" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequences" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequences" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequences" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequences" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sequences" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sequences" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
85000	-7267.6168386662375	-7316.36253996569	48.74570129945279	-7316.36253996569	0.0836351911567187	1.134781161225205	48.74570129945279	25.73080409503901
86000	-7270.76247222115	-7319.727328848151	48.96485662700052	-7319.727328848151	0.07934580350391802	1.1274614928463085	48.96485662700052	17.51072322262462
87000	-7269.415156839257	-7320.31911157179	50.90395473253295	-7320.31911157179	0.0738594902080203	1.0465733425887733	50.90395473253295	19.623040178040934
88000	-7264.26329157857	-7313.19619077315	48.93289919458078	-7313.19619077315	0.07832529342157113	1.1384199972632423	48.93289919458078	24.129773180670842
89000	-7269.54285963877	-7317.760606308213	48.21774666944321	-7317.760606308213	0.07459022015459045	1.0858183523960943	48.21774666944321	32.623064791754906
90000	-7276.170756603535	-7324.609867765956	48.439111162421284	-7324.609867765956	0.07883691758346967	1.139261206260828	48.439111162421284	16.363909401257157
91000	-7269.909221931002	-7320.5094171151295	50.60019518412732	-7320.5094171151295	0.07791972169179506	1.0721748802826494	50.60019518412732	22.53716684028118
92000	-7272.374053901669	-7321.612021836123	49.23796793445434	-7321.612021836123	0.08042692685901168	1.1252906270543857	49.23796793445434	24.21838316828801
93000	-7268.364458659585	-7317.6900662097905	49.32560755020588	-7317.6900662097905	0.07893217742790176	1.0899468895467788	49.32560755020588	16.580546447835673
94000	-7268.238540118862	-7317.655218454226	49.41667833536419	-7317.655218454226	0.07931104150739073	1.1107292952821497	49.41667833536419	25.428715645079947
95000	-7266.450576506841	-7315.543349733832	49.09277322699152	-7315.543349733832	0.08222398694441552	1.13626792566336	49.09277322699152	23.253081048453367
96000	-7273.439144486819	-7320.916586873312	47.47744238649271	-7320.916586873312	0.08953529681054993	1.162281221977731	47.47744238649271	14.817785172907191
97000	-7268.737038994067	-7318.508344881576	49.77130588750873	-7318.508344881576	0.07776299465225725	1.1083872528547296	49.77130588750873	22.794924565324877
98000	-7273.955438110346	-7322.937671704265	48.98223359391895	-7322.937671704265	0.08257559363148753	1.138572343889354	48.98223359391895	23.739469493065084
99000	-7272.18417640496	-7320.423995765179	48.239819360218874	-7320.423995765179	0.08901009535296267	1.1737073063786216	48.239819360218874	23.12604480311836
100000	-7273.954566387675	-7322.568389450993	48.61382306331765	-7322.568389450993	0.08768004006166905	1.145093203596302	48.61382306331765	25.063691633368634
