#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:output_sequences_saved" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:output_sequences_saved" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:output_sequences_saved" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.output_sequences_saved" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:output_sequences_saved" name="distribution" x="@birthRate.t:output_sequences_saved">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@output_sequences_saved" id="treeLikelihood.output_sequences_saved" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:output_sequences_saved">
#            <siteModel id="SiteModel.s:output_sequences_saved" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:output_sequences_saved" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:output_sequences_saved" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:output_sequences_saved" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:output_sequences_saved" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:output_sequences_saved" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:output_sequences_saved" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
66000	-1447.078381847839	-1449.8530511571657	2.774669309326688	-1449.8530511571657	1.5936951327193893	7.333039793347442	2.774669309326688	4.655292226524097
67000	-1444.9611537928458	-1449.1624525844688	4.2012987916230715	-1449.1624525844688	1.4513108050043662	7.211020849012692	4.2012987916230715	2.6088209651196514
68000	-1446.2290962220768	-1452.3869296580865	6.157833436009776	-1452.3869296580865	1.1839365223971607	6.769623638280945	6.157833436009776	3.0898639614891117
69000	-1443.9042950157307	-1449.111634036935	5.207339021204223	-1449.111634036935	1.286948167412702	7.106949019164107	5.207339021204223	3.390779506197452
70000	-1442.9968340127875	-1447.6417882505611	4.644954237773698	-1447.6417882505611	1.3307927692463135	7.2706056493791	4.644954237773698	3.181204790291726
71000	-1444.4967341156273	-1448.7442624236708	4.247528308043407	-1448.7442624236708	1.5268713592393561	7.3464520825552775	4.247528308043407	3.664504572197811
72000	-1447.8515464813515	-1447.7039462945593	-0.14760018679220543	-1447.7039462945593	1.6539590978048582	8.130746048850327	-0.14760018679220543	4.373995121834668
73000	-1444.9815786549163	-1448.717223334286	3.73564467936969	-1448.717223334286	1.3725204595238916	7.525627415022697	3.73564467936969	3.4862134926165873
74000	-1451.3376973456861	-1449.4931618801513	-1.8445354655349	-1449.4931618801513	2.0640345254386228	9.195684399137226	-1.8445354655349	3.376240916015961
75000	-1440.2262830674888	-1443.1815602340619	2.9552771665730138	-1443.1815602340619	1.9121476929449632	7.766000467504811	2.9552771665730138	3.4151233486952366
76000	-1453.5059047762034	-1458.309692002912	4.803787226708659	-1458.309692002912	1.5966657676170657	7.011524300702594	4.803787226708659	2.647509081043849
77000	-1450.221549388671	-1457.7090050028305	7.487455614159408	-1457.7090050028305	1.0915391733707178	6.3713469277824855	7.487455614159408	4.4394501500414725
78000	-1458.5273922065205	-1461.2497173075453	2.7223251010247864	-1461.2497173075453	1.4184106474531204	7.694061488993745	2.7223251010247864	2.482726002049559
79000	-1443.0481386082347	-1450.314060802411	7.265922194176248	-1450.314060802411	1.200316732182595	6.428225358352062	7.265922194176248	4.408575394574892
80000	-1444.1708908946698	-1452.1823728565462	8.011481961876418	-1452.1823728565462	1.1532228221873078	6.3224805584683015	8.011481961876418	3.857624931255069
81000	-1449.6976830838153	-1448.7906869033932	-0.906996180422162	-1448.7906869033932	1.7589749798257255	8.952405201273889	-0.906996180422162	3.3107586045247013
82000	-1447.8877707617416	-1456.7511951558038	8.86342439406218	-1456.7511951558038	1.2244829119163014	6.078452257975523	8.86342439406218	3.605903400261771
83000	-1451.990927791245	-1454.7393084317487	2.7483806405037363	-1454.7393084317487	1.8676369448416679	7.79428711347909	2.7483806405037363	2.661106835828005
84000	-1439.3267430519968	-1448.126659697052	8.799916645055172	-1448.126659697052	1.1953640218166774	6.058584676489268	8.799916645055172	4.545618516925501
85000	-1451.447680560902	-1458.7188108637313	7.271130302829301	-1458.7188108637313	1.4404224361473552	6.468587711485715	7.271130302829301	4.203739100161416
86000	-1448.4016865647777	-1452.2693599350148	3.8676733702370427	-1452.2693599350148	1.324533567202405	7.323697357150115	3.8676733702370427	4.078589997705615
87000	-1446.9958790882383	-1453.700971843881	6.70509275564266	-1453.700971843881	1.143735859781697	6.53846126550006	6.70509275564266	4.474528124491681
88000	-1438.0811309301967	-1442.7036880797993	4.6225571496027325	-1442.7036880797993	1.4287209665039085	7.251437285764244	4.6225571496027325	3.624183508591099
89000	-1444.4742529502555	-1449.28383360698	4.809580656724442	-1449.28383360698	1.3243683216676971	7.219520626286171	4.809580656724442	3.1878774539687775
90000	-1445.7406880944864	-1449.8156855957864	4.0749975013000235	-1449.8156855957864	1.3090245406460583	7.410181798589313	4.0749975013000235	2.9135478553294005
91000	-1449.8811919085774	-1452.412352537797	2.5311606292196185	-1452.412352537797	1.5596615760073491	7.916133472618693	2.5311606292196185	3.299592748255822
92000	-1439.070264515902	-1446.666698857673	7.5964343417711095	-1446.666698857673	1.2289990430203805	6.365598475559814	7.5964343417711095	4.346966766220238
93000	-1448.569202303773	-1454.7759645254382	6.206762221665301	-1454.7759645254382	1.3032794909665066	6.795085282849105	6.206762221665301	3.2552599126188078
94000	-1439.2356179175501	-1446.995067839973	7.759449922422766	-1446.995067839973	1.1669147142831344	6.241556505344135	7.759449922422766	4.7403933040996336
95000	-1441.8648766023164	-1450.9418960376088	9.077019435292431	-1450.9418960376088	1.0728732271092742	6.04569905800444	9.077019435292431	3.845848363492723
96000	-1441.7507859369691	-1447.3920725699493	5.641286632980209	-1447.3920725699493	1.2109591503291937	6.605045952493498	5.641286632980209	2.556409217964413
97000	-1448.918268283065	-1449.5407700344042	0.6225017513393443	-1449.5407700344042	1.6689606221824662	8.222242823208086	0.6225017513393443	3.887460916099504
98000	-1444.3755800676076	-1450.9961554841466	6.620575416538921	-1450.9961554841466	1.2759185619746856	6.553420263959597	6.620575416538921	4.489198862156979
99000	-1448.2399565388505	-1453.9598678895798	5.71991135072915	-1453.9598678895798	1.339446131343066	6.825642426047251	5.71991135072915	4.247590387445865
100000	-1446.505570854786	-1451.2248200134088	4.719249158623002	-1451.2248200134088	1.3889152454849907	7.246119121698367	4.719249158623002	3.1696577127773256
101000	-1444.2026989539531	-1450.2836026380346	6.08090368408155	-1450.2836026380346	1.2299948402661953	6.759985566299333	6.08090368408155	2.9953183681659366
102000	-1441.4066985933357	-1449.896534525087	8.489835931751337	-1449.896534525087	1.1339357382668769	6.186414906367992	8.489835931751337	3.6419193677522017
103000	-1442.6904381694364	-1447.8107379953642	5.120299825927673	-1447.8107379953642	1.3250331203052803	6.612308333445554	5.120299825927673	2.3937045166038255
104000	-1447.2152516967133	-1450.2265555222023	3.0113038254890023	-1450.2265555222023	1.3545725057597844	7.138744018278273	3.0113038254890023	2.147116548518389
105000	-1447.9561311349319	-1453.457377312807	5.501246177875205	-1453.457377312807	1.1888540387257047	6.241651622335032	5.501246177875205	2.2688645690234326
106000	-1436.0541138726717	-1440.014396949245	3.9602830765734716	-1440.014396949245	1.4467742073101428	7.446509157715418	3.9602830765734716	2.9025455832142395
107000	-1445.1747486662337	-1450.2949590008077	5.120210334574131	-1450.2949590008077	1.1292858620660278	5.673836037432541	5.120210334574131	1.973826683930441
108000	-1441.1056940712792	-1444.1176707674663	3.0119766961870322	-1444.1176707674663	1.6276015130456323	7.7866153351904845	3.0119766961870322	3.0293946222316004
109000	-1437.1875944767073	-1442.904267028251	5.716672551543789	-1442.904267028251	1.3237946677283225	6.876218384036773	5.716672551543789	4.054036889276921
110000	-1449.6995733196134	-1458.9713107387727	9.271737419159416	-1458.9713107387727	1.001654597381097	5.9998279347945225	9.271737419159416	4.004665327730133
111000	-1447.112528092741	-1445.0379472899344	-2.0745808028066204	-1445.0379472899344	2.4052184511227783	9.625397169443925	-2.0745808028066204	2.5269220591052206
112000	-1437.453945789441	-1447.1489286003564	9.694982810915358	-1447.1489286003564	1.0559285112902088	5.726890068752133	9.694982810915358	5.281069443953077
113000	-1445.6569477193914	-1452.8226307658047	7.16568304641339	-1452.8226307658047	1.402271055488641	6.528153364401661	7.16568304641339	3.9860295129167613
114000	-1444.085146390092	-1452.410292420394	8.325146030301925	-1452.410292420394	1.2379752505957087	6.1927778317812825	8.325146030301925	3.4116873373796555
115000	-1447.4720671483883	-1453.3464936458008	5.874426497412557	-1453.3464936458008	1.3466159694826403	6.874769380780108	5.874426497412557	3.867503295785935
116000	-1440.9273701873337	-1445.6795773185152	4.752207131181498	-1445.6795773185152	1.3899618031796181	6.511987377759955	4.752207131181498	5.656528249077766
117000	-1455.7761711214282	-1456.6573738713266	0.88120274989849	-1456.6573738713266	1.5521149312699292	8.287731297408623	0.88120274989849	2.2786703916262425
118000	-1448.4020686446247	-1454.7912551136612	6.389186469036549	-1454.7912551136612	1.1890079700167338	6.725164435803899	6.389186469036549	3.1924627963483063
119000	-1449.385486510451	-1453.8187804785632	4.433293968112189	-1453.8187804785632	1.3535723840816722	7.331184677656278	4.433293968112189	3.1161681585831937
120000	-1447.627121892386	-1448.385220308025	0.7580984156390684	-1448.385220308025	1.5036180308146774	8.27775893761314	0.7580984156390684	2.2178530980215276
121000	-1444.9185172218017	-1452.3320335247088	7.413516302906968	-1452.3320335247088	1.170823116250927	6.47181674526574	7.413516302906968	3.928874148274079
122000	-1443.1879473141398	-1449.264407950776	6.076460636636195	-1449.264407950776	1.2655254436311563	6.695328351416574	6.076460636636195	4.418054809642129
123000	-1444.5312850003088	-1451.1350245380074	6.60373953769871	-1451.1350245380074	1.3623764160998981	6.3768323365330275	6.60373953769871	2.6933193708812264
124000	-1443.1571075291756	-1450.8139605701278	7.656853040952198	-1450.8139605701278	1.3357575380328555	6.385133230070812	7.656853040952198	4.149075550126611
125000	-1445.7140550399636	-1452.609389526781	6.8953344868174025	-1452.609389526781	1.0509135910394942	6.01619390389088	6.8953344868174025	6.004821761263854
126000	-1439.4958282512894	-1447.2565178138827	7.760689562593399	-1447.2565178138827	1.1897699192936164	6.361197559781709	7.760689562593399	4.1411532025734585
